Name_lang,Description_lang,Pos[0],Pos[1],ContinentID,AreaName_lang
Lemor'athra Spire,Uncontrolled,1366.8906,-1764.9653,1718,Nazjatar
Lemor'athra Spire,Naga Controlled,1366.8906,-1764.9653,1718,Nazjatar
Lemor'athra Spire,Horde Controlled,1366.8906,-1764.9653,1718,Nazjatar
Lemor'athra Spire,Alliance Controlled,1366.8906,-1764.9653,1718,Nazjatar
Realm of the Soultwister,Defeat the Soultwister and take her loot!,3442.54,261.095,2160,
Armory,Upgrade the weapons and armor of units.,-885.097,-2015.97,1876,Arathi Highlands
Armory,Upgrade the weapons and armor of units.,-885.097,-2015.97,1876,Arathi Highlands
Armory,Upgrade the weapons and armor of units.,-885.097,-2015.97,1876,Arathi Highlands
Battle of Dazar'alor,Raid,-309.882,1117.42,1642,Zanchul
Battle of Dazar'alor,Raid,908.13367,-530.2101,1643,Boralus Harbor
Stormwind Portal Room,,-9016.31,876.244,0,Stormwind City
Orgrimmar Portal Room,,1445.96,-4503.86,1,Orgrimmar
Heart of the Empire,Dazar'alor - Zocalo to Walk of Kings,-964.7847,805.2674,2070,Battle of Dazar'alor
Walk of Kings,,-1155.6562,804.8368,2070,
Heart of the Empire,,-1122.8577,805.32465,2070,
Loa's Sanctum,,-1153.974,690.3976,2070,
Walk of Kings,,-1152.856,689.7222,2070,
The Zocalo,,-1037.7986,804.9583,2070,
Port of Zandalar,,-1357.2257,805.30035,2070,
Halls of Opulence,,-856.5781,804.44446,2070,
Loa's Sanctum,,-858.13715,878.691,2070,
Port of Zandalar,,-1288.5591,805.36456,2070,
Halls of Opulence,,-1392.3976,805.6649,2070,
Wintergrasp Fortress,Epic Battleground,5394.58,2841.49,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5384.4,2772.53,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5343.66,2771.01,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5302.01,2771.67,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5280.32,2798.61,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5280.86,2840.4,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5279.34,2883.16,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5300.49,2909.33,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5343.39,2909.19,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5386.46,2909.89,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5372.93,2630.77,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5330.66,2630.69,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5279.45,2683.91,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5279.76,2725.12,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5256.52,2747.55,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5215.36,2747.99,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5163.71,2798.72,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5162.25,2882.84,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5216.08,2933.99,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5255.6,2934.08,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5279.13,2954.81,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5280.8,2995.93,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5331.85,3046.55,2118,Wintergrasp
Wintergrasp Fortress Wall,Epic Battleground,5372.89,3047.3,2118,Wintergrasp
Wintergrasp Fortress Tower (NW),Epic Battleground,5280.07,3046.51,2118,Wintergrasp
Wintergrasp Fortress Tower (NE),Epic Battleground,5279.47,2632.11,2118,Wintergrasp
Wintergrasp Fortress Tower (SE),Epic Battleground,5164.64,2747.98,2118,Wintergrasp
Wintergrasp Fortress Tower (SW),Epic Battleground,5161.26,2934.32,2118,Wintergrasp
Wintergrasp Fortress Gate,Epic Battleground,5162.54,2841.25,2118,Wintergrasp
Sunken Ring Graveyard,Epic Battleground,5105.61,2300.68,2118,Wintergrasp
Sunken Ring Vehicle Workshop,Epic Battleground,4942.8193,2390.4307,2118,Wintergrasp
Broken Temple Vehicle Workshop,EpicBattleground,4961.23,3384.18,2118,Wintergrasp
Broken Temple Graveyard,EpicBattleground,5102.12,3463.95,2118,Wintergrasp
Westspark Vehicle Workshop,EpicBattleground,4355.01,3308.44,2118,Wintergrasp
Southwest Graveyard,EpicBattleground,4336.28,3234.63,2118,Wintergrasp
Winter's Edge Tower,EpicBattleground,4397.97,2822.6,2118,Wintergrasp
Flamewatch Tower,EpicBattleground,4458.95,1944.13,2118,Wintergrasp
Shadowsight Tower,EpicBattleground,4556.98,3623.77,2118,Wintergrasp
Eastspark Vehicle Workshop,EpicBattleground,4360.35,2352.27,2118,Wintergrasp
Southeast Graveyard,Epic Battleground,4318.94,2408.0,2118,Wintergrasp
Fortress Graveyard,Epic Battleground,5538.38,2894.84,2118,Wintergrasp
Fortress Vehicle Workshop (W),Epic Battleground,5390.88,2979.48,2118,Wintergrasp
Fortress Vehicle Workshop (E),Epic Battleground,5389.97,2712.18,2118,Wintergrasp
Gold Mine,Neutral,1178.15,822.624,2107,
Farm,Neutral,824.015,826.696,2107,
Lumber Mill,Neutral,812.715,1182.26,2107,
Blacksmith,Neutral,988.693,1012.81,2107,
Stables,Neutral,1181.51,1185.65,2107,
Tendril of Corruption,Shrine Raid - Pit Down,3656.64,-1743.48,2096,Crucible of Storms
Shrine of Shadows,Shrine Raid - Pit Up,3631.1885,-1716.651,2096,Crucible of Storms
Halls of Sanitation,Nazmir Raid - Halls of Sanitation POI marker,-306.44446,-255.81598,1861,Uldir
Ruin's Descent,Nazmir Raid - Ruin's Descent POI marker,-310.896,-255.742,1861,Uldir
The Oblivion Door,Nazmir Raid - The Oblivion Door,255.1302,-175.56944,1861,Uldir
The Oblivion Door,Nazmir Raid - The Oblivion Door,255.23958,-333.52603,1861,Uldir
Ring of Containment,Nazmir Raid - Ring of Containment,255.29514,-322.1736,1861,Uldir
Ring of Containment,Nazmir Raid - Ring of Containment,255.09201,-190.1441,1861,Uldir
Ring of Containment,Nazmir Raid - Ring of Containment,320.29166,-255.3993,1861,Uldir
The Oblivion Door,Nazmir Raid - The Oblivion Door,333.5434,-255.44966,1861,Uldir
The Festering Core,Nazmir Raid - The Festering Core,222.04167,-255.85243,1861,Uldir
Crucible of Storms,Raid,3386.6233,-1419.1858,1643,Shrine of the Storm
Alathir Spire,Nazjatar PvP Event - Tower 04,1925.54,208.861,1718,
Zin-Azshari,Nazjatar PvP Event - Tower 01,1889.408,-1535.8438,1718,
Thoras'tal Spire,Nazjatar PvP Event - Tower 03,919.527,-507.814,1718,
Lemor'athra Spire,Nazjatar PvP Event - Tower 02,1332.78,-1778.92,1718,
Tidal Conflux,Nazjatar PvP Event - Tower 05,1898.5764,-426.8854,1718,
The Valley of Spirits,,1663.68,-4118.1,2212,Vision of Orgrimmar
The Drag,,1794.2,-4529.68,2212,Vision of Orgrimmar
The Valley of Honor,,2019.84,-4704.51,2212,Vision of Orgrimmar
The Valley of Wisdom,,1916.27,-4279.45,2212,Vision of Orgrimmar
Operation: Mechagon,Dungeon,3112.61,4915.9,1643,Rustbolt
The Robodrome,,560.088,68.7893,2097,
Mechagon Island,,552.564,79.5994,2097,
The Underjunk,,464.73264,224.68924,2097,
The Robodrome,,460.22,212.425,2097,
Mechagon City,,656.49304,375.5382,2097,
The Underjunk,,666.731,390.615,2097,
Return to Zandalar,,3328.29,4856.77,1643,Mechagon
Boat to Nazjatar,Speak to Captain Rez'okun to travel to Nazjatar,-2055.02,958.242,1642,
Boat to Nazjatar,Speak to Cyrus Crestfall to travel to Nazjatar,1066.97,-485.614,1643,
Grommash Hold,,1646.82,-4356.85,2212,Vision of Orgrimmar
Halls of the Chosen,,299.9462,366.67535,2164,
Dais of Eternity,,286.10416,355.59897,2164,
Darkest Depths,,90.49653,669.4566,2164,
Halls of the Chosen,,30.52257,712.73615,2164,
Halls of the Chosen,,296.379,655.277,2164,
The Traverse,,295.14584,668.7656,2164,
The Hatchery,,265.24133,637.80554,2164,
The Traverse,,321.73264,617.8333,2164,
The Queen's Court,,188.42708,1224.257,2164,
The Hatchery,,196.07639,1273.0573,2164,
Precipice of Dreams,,196.42535,1531.3646,2164,
The Queen's Court,,196.0573,1544.7466,2164,
The Last Prison,,220.66667,2056.5278,2164,
Precipice of Dreams,,216.37848,2398.6562,2164,
The Dwarven District,,-8448.37,588.612,2213,Vision of Stormwind
Trade District,,-8830.13,623.046,2213,Vision of Stormwind
Old Town,,-8675.33,450.747,2213,Vision of Stormwind
The Mage Quarter,,-8966.02,862.504,2213,Vision of Stormwind
Stormwind Cathedral,,-8566.52,819.114,2213,Vision of Stormwind
Anima Anomaly,Dark forces are in play here. The Jailer watches this area closely.,4570.26,7368.48,2222,
Extraction Point,Return to Oribos,4622.58,6698.45,2222,
Irondeep Mine,Alliance Controlled,793.751,-330.197,2197,
Stonehearth Outpost,,1.66764,-292.675,2197,
Iceblood Garrison,,-537.807,-168.363,2197,
Coldtooth Mine,Horde Controlled,-946.912,-195.454,2197,
Frostwolf Keep,,-1369.01,-225.37,2197,
Stormpike Graveyard,Alliance Controlled,666.927,-305.544,2197,
Snowfall Graveyard,Horde Controlled,-202.695,-112.569,2197,
Frostwolf Graveyard,Horde Controlled,-1083.31,-307.402,2197,
Dun Baldar South Bunker,Alliance Controlled,571.535,-80.543,2197,
Dun Baldar North Bunker,Alliance Controlled,668.04,-128.176,2197,
Icewing Bunker,Alliance Controlled,217.425,-359.764,2197,
Iceblood Tower,Horde Controlled,-562.172,-273.554,2197,
Tower Point,Horde Controlled,-760.664,-347.326,2197,
East Frostwolf Tower,Horde Controlled,-1312.65,-315.886,2197,
Dun Baldar,,693.095,-19.197,2197,
Stonehearth Bunker,Alliance Controlled,-160.17,-454.107,2197,
Stormpike Aid Station,Alliance Controlled,640.261,-18.6661,2197,
Iceblood Graveyard,Horde Controlled,-531.316,-405.584,2197,
Stonehearth Graveyard,Alliance Controlled,65.9825,-415.573,2197,
Frostwolf Relief Hut,Horde Controlled,-1415.05,-305.986,2197,
Dun Baldar North Bunker,Destroyed,678.076,-137.378,2197,
Dun Baldar North Bunker,In Conflict,678.437,-137.095,2197,
Dun Baldar North Bunker,In Conflict,678.371,-137.14,2197,
Dun Baldar South Bunker,Destroyed,557.858,-88.1394,2197,
Dun Baldar South Bunker,In Conflict,557.849,-88.2827,2197,
Dun Baldar South Bunker,In Conflict,557.752,-88.2432,2197,
Coldtooth Mine,Alliance Controlled,-948.309,-193.286,2197,
Coldtooth Mine,Kobold Controlled,-948.542,-193.079,2197,
East Frostwolf Tower,Destroyed,-1311.22,-316.564,2197,
East Frostwolf Tower,In Conflict,-1311.4,-317.196,2197,
East Frostwolf Tower,In Conflict,-1311.47,-317.241,2197,
Frostwolf Graveyard,Alliance Controlled,-1083.54,-307.433,2197,
Frostwolf Graveyard,In Conflict,-1083.49,-307.617,2197,
Frostwolf Graveyard,In Conflict,-1083.67,-307.436,2197,
Frostwolf Relief Hut,Alliance Controlled,-1414.93,-305.602,2197,
Frostwolf Relief Hut,In Conflict,-1414.79,-306.018,2197,
Frostwolf Relief Hut,In Conflict,-1414.89,-306.056,2197,
Iceblood Graveyard,Alliance Controlled,-531.344,-405.273,2197,
Iceblood Graveyard,In Conflict,-531.402,-405.326,2197,
Iceblood Graveyard,In Conflict,-531.425,-405.326,2197,
Iceblood Tower,Destroyed,-560.3,-271.439,2197,
Iceblood Tower,In Conflict,-560.261,-271.528,2197,
Iceblood Tower,In Conflict,-560.376,-271.281,2197,
Icewing Bunker,Destroyed,209.101,-367.837,2197,
Icewing Bunker,In Conflict,208.785,-367.938,2197,
Icewing Bunker,In Conflict,209.023,-368.034,2197,
Irondeep Mine,Horde Controlled,801.661,-330.015,2197,
Irondeep Mine,Trogg Controlled,801.41,-330.128,2197,
Snowfall Graveyard,Alliance Controlled,-202.963,-112.575,2197,
Snowfall Graveyard,In Conflict,-203.153,-112.587,2197,
Snowfall Graveyard,In Conflict,-203.09,-112.598,2197,
Stonehearth Bunker,Destroyed,-160.264,-454.198,2197,
Stonehearth Bunker,In Conflict,-160.169,-454.076,2197,
Stonehearth Bunker,In Conflict,-160.403,-454.183,2197,
Stonehearth Graveyard,Horde Controlled,65.9149,-415.562,2197,
Stonehearth Graveyard,In Conflict,65.8907,-415.551,2197,
Stonehearth Graveyard,In Conflict,65.8889,-415.616,2197,
Stormpike Aid Station,Horde Controlled,641.501,-17.3997,2197,
Stormpike Aid Station,In Conflict,640.908,-18.1867,2197,
Stormpike Aid Station,In Conflict,640.699,-18.1078,2197,
Stormpike Graveyard,Horde Controlled,666.642,-305.542,2197,
Stormpike Graveyard,In Conflict,666.699,-305.533,2197,
Stormpike Graveyard,In Conflict,666.571,-305.432,2197,
Tower Point,Destroyed,-759.186,-348.19,2197,
Tower Point,In Conflict,-759.141,-348.12,2197,
Tower Point,In Conflict,-759.266,-348.044,2197,
West Frostwolf Tower,Horde Controlled,-1288.9,-256.613,2197,
West Frostwolf Tower,Destroyed,-1288.92,-256.629,2197,
West Frostwolf Tower,In Conflict,-1288.02,-256.508,2197,
West Frostwolf Tower,In Conflict,-1288.09,-256.702,2197,
Pre-alliance POI test,,451.372,-127.12,2197,
Wildpaw Cavern,,-1436.1,-455.651,2197,Frostwolf Keep
Icewing Cavern,,276.056,61.1517,2197,Dun Baldar
Snowfall Graveyard,Uncontrolled,-202.932,-112.716,2197,
Temple of Purity (Disabled for BlizzCon Playtest GJC 9/17/19),Progress on empowering the temple.,-4024.22,-5727.99,2222,Bastion
Assault: N'Zoth,N'Zoth's forces are invading Uldum!,-10057.1,-1075.1,1,
Assault: Amathet,The Amathet are assaulting the Forge of Origination!,-10057.1,-1075.1,1,
Assault: Aqir,The Aqir are swarming across Uldum!,-10057.1,-1075.1,1,
Assault: N'Zoth,N'Zoth's forces are invading the Vale of Eternal Blossoms!,1195.29,1204.32,870,
Assault: Mogu,The mogu clans are advancing upon the Vale of Eternal Blossoms!,1195.29,1204.32,870,
Assault: Mantid,The mantid swarm is threatening to consume the Vale of Eternal Blossoms!,1195.29,1204.32,870,
Temple of Wisdom (Disabled for BlizzCon Playtest GJC 9/17/19),Progress on empowering the temple.,-1741.83,-4083.83,2222,Bastion
Ancient Inferno,Slay the Ancient Inferno to gain the power of the Ancient Artifact,4531.2734,-3758.1702,1191,
Solar Sphere,Neutral,4666.171,-3933.125,1191,
Gold Mine,Neutral,4666.171,-3933.125,1191,
Scarlet Halls,Dungeon,2865.2,-822.243,0,
Scarlet Monastery,Dungeon,2920.66,-799.569,0,
Blackfathom Deeps,Dungeon,4142.1,883.06,1,
Blackrock Depths,Dungeon,-7178.86,-926.035,0,
The Deadmines,Dungeon,-11071.0,1527.08,0,
Dire Maul,Dungeon,-4235.0,1305.11,1,
Gnomeregan,Dungeon,-5183.73,599.62,0,
Maraudon,Dungeon,-1422.55,2919.42,1,
Hellfire Citadel,Raid,4090.8967,-757.3351,1116,
Blackrock Foundry,Raid,8107.2,850.103,1116,
Highmaul,Raid,3471.11,7437.35,1116,
Siege of Orgrimmar,Raid,1230.9,613.852,870,
Throne of Thunder,Raid,7264.847,5014.462,1064,
Terrace of Endless Spring,Raid,955.529,-56.073,870,
Heart of Fear,Raid,167.673,4056.4,870,
Mogu'shan Vaults,Raid,3984.16,1109.09,870,
Dragon Soul,Raid,-8220.872,-4502.5415,1,
The Battle for Mount Hyjal,Raid,-8185.11,-4224.69,1,
Firelands,Raid,3976.534,-2916.0989,1,The Throne of Flame
Throne of the Four Winds,Raid,-11391.785,149.3698,1,Throne of the Four Winds
Bastion of Twilight,Raid,-4893.59,-4234.72,0,Throne of the Four Winds
Blackwing Descent,Raid,-7539.79,-1193.71,0,
Baradin Hold,Raid,-1204.52,1082.57,732,
The Ruby Sanctum,Raid,3608.34,186.464,571,
The Obsidian Sanctum,Raid,3442.75,261.04,571,
Icecrown Citadel,Raid,5785.58,2069.73,571,
Trial of the Crusader,Raid,8515.35,730.17,571,
Ulduar,Raid,9353.97,-1115.03,571,
Naxxramas,Raid,3667.73,-1271.57,571,
The Eye of Eternity,Raid,3870.26,6984.23,571,
Vault of Archavon,Raid,5484.91,2840.3,571,
Onyxia's Lair,Raid,-4691.13,-3716.3,1,
Karazhan,Raid,-11115.1,-2008.0,0,
Gruul's Lair,Raid,3535.18,5098.8,530,
Serpentshrine Cavern,Raid,812.832,6865.65,530,
Magtheridon's Lair,Raid,-338.294,3134.06,530,
Black Temple,Raid,-3644.99,316.818,530,
Sunwell Plateau,Raid,12556.9,-6774.73,530,
The Eye,Raid,3087.93,1380.17,530,
Molten Core,Raid,-7498.6562,-1036.151,0,
Blackwing Lair,Raid,-7664.7812,-1217.3524,0,
Temple of Ahn'Qiraj,Raid,-8235.22,1996.34,1,
Ruins of Ahn'Qiraj,Raid,-8417.66,1504.38,1,
"Ny'alotha, the Waking City",Raid,1140.58,1465.63,870,
"Ny'alotha, the Waking City",Raid,-9844.04,-976.202,1,
Vision of N'Zoth,,1038.62,354.606,870,
Quarry,Neutral,117.33681,706.5226,2245,
Market,Neutral,-166.5243,500.29166,2245,
Shrine,Neutral,-466.687,335.216,2245,
Farm,Neutral,63.368057,301.56076,2245,
Ruins,Neutral,-374.58682,717.1719,2245,
Zidormi,Travel through time to another point in Uldum's history.,-9480.24,-1027.91,1,Uldum
Zidormi,Travel through time to another point in Uldum's history.,-9480.24,-1027.91,1,Uldum
Ny'alotha,,-936.158,-43.529514,2217,
Annex of Prophecy,,-857.3524,-43.720486,2217,
The Ritual Chamber,,-541.783,-163.5868,2217,
Ny'alotha,,-536.7257,-226.73958,2217,
The Hive,,-402.17535,103.27952,2217,
Ny'alotha,,-375.30902,136.06076,2217,
Terrace of Desolation,,-218.27605,320.0625,2217,
The Hive,,-222.18576,315.78647,2217,
Maw of Gor'ma,,-530.7639,19.961805,2217,
Ny'alotha,,-519.03644,15.947917,2217,
Maw of Gor'ma,,-492.81424,19.873264,2217,
Warren of Decay,,-477.66495,34.239582,2217,
Maw of Gor'ma,,-558.3889,54.60764,2217,
Chamber of Rebirth,,-545.8715,75.68056,2217,
Ny'alotha,,-11697.611,9297.363,2217,
N'Zoth,,-93.760414,-49.225697,2217,
Twilight Landing,,-516.625,-458.001,2217,
The Ritual Chamber,,-516.01,-457.359,2217,
Lords of the Blade,Raid Level Challenge,5016.483,7502.703,2222,
Obalis,Grand Master Pet Tamer,-9582.29,-930.1,1,
Aki the Chosen,Grand Master Pet Tamer,1419.92,364.27,870,Vale of Eternal Blossoms
Vision of N'Zoth,,-9336.12,-1066.75,1,
Zidormi,Travel through time to another point in the Vale's history.,1408.68,442.455,870,Vale of Eternal Blossoms
Zidormi,Travel through time to another point in the Vale's history.,1408.68,442.455,870,Vale of Eternal Blossoms
Astarii Starseeker,Obtain a Cypher of Extrication to free Astarii from her cage.,4702.98,7660.58,2222,
Tower of the Progenitors,Use Stygia to create Cyphers or turn in Constellan Writs to Ve'nari.,4397.31,6847.4,2222,
The Necrotic Wake,Dungeon,-3317.1494,-4098.309,2222,Temple of Courage
Spires of Ascension,Dungeon,-2132.804,-5325.686,2222,Seat of Eternal Hymns
Theater of Pain,Dungeon,2594.18,-2718.95,2222,Maldraxxus
Plaguefall,Dungeon,2085.9236,-3115.1128,2222,Blighted Scar
Mists of Tirna Scithe,Dungeon,-6935.4463,1785.0087,2222,Ardenweald
De Other Side,Dungeon,-7529.19,-583.578,2222,Forest's Edge
Halls of Atonement,Dungeon,-2185.12,5000.87,2222,Revendreth
Sanguine Depths,Dungeon,-1473.9,6542.78,2222,Menagerie of the Master
Castle Nathria,Raid,-1900.55,6804.51,2222,Castle Nathria
Ven'ari's Favor,This location has an item of interest for Ven'ari.  |cFFE51D05 |cFFE51D05 (PH: THESE ARE OTHERWISE LOW DROPRATE RANDOM DROPS),5371.88,7469.51,2222,
Hunt: Mist Lurkers,Hunting Mist Lurkers will draw the attention of a powerful beast.  |cFFE51D05 |cFFE51D05,3477.79,6628.15,2222,
"Torghast, Tower of the Damned",,4600.0,5130.0,2222,
Amphitheater of Sorrow,,-1565.5,6323.01,2284,Sanguine Depths
Depths of Despair,,-1541.8785,6298.5,2284,Sanguine Depths
Upper Blackrock Spire,Dungeon,-7485.54,-1324.3455,0,
Lower Blackrock Spire,Dungeon,-7524.1963,-1334.5209,0,
Blackrock Caverns,Dungeon,-7570.731,-1326.6649,0,
The Culling of Stratholme,Dungeon,-8756.8955,-4492.5884,1,
The Black Morass,Dungeon,-8775.839,-4157.1685,1,
Well of Eternity,Dungeon,-8592.316,-3996.5938,1,
Old Hillsbrad Foothills,Dungeon,-8322.18,-4051.39,1,
End Time,Dungeon,-8261.13,-4452.5,1,
Hour of Twilight,Dungeon,-8293.65,-4600.63,1,
The Everbloom,Dungeon,7100.98,194.899,1116,
Grimrail Depot,Dungeon,7860.21,556.242,1116,
Iron Docks,Dungeon,8851.93,1353.11,1116,
Bloodmaul Slag Mines,Dungeon,7263.71,4453.39,1116,
Auchindoun,Dungeon,1489.8,3073.14,1116,
Skyreach,Dungeon,25.5242,2524.66,1116,
Shadowmoon Burial Grounds,Dungeon,759.759,134.111,1116,
Temple of the Jade Serpent,Dungeon,958.832,-2470.58,870,
Stormstout Brewery,Dungeon,-712.193,1263.64,870,
Siege of Niuzao Temple,Dungeon,1436.8,5086.68,870,
Shado-Pan Monastery,Dungeon,3638.19,2542.12,870,
Mogu'shan Palace,Dungeon,1390.4,439.261,870,
Gate of the Setting Sun,Dungeon,692.153,2080.2,870,
Zul'Gurub,Dungeon,-11916.7,-1212.5,0,
Zul'Aman,Dungeon,6851.12,-7987.93,530,
Throne of the Tides,Dungeon,-5592.43,5408.11,0,
The Vortex Pinnacle,Dungeon,-11512.4,-2309.03,1,
Lost City of the Tol'vir,Dungeon,-10678.4,-1306.93,1,
The Stonecore,Dungeon,1025.97,635.518,646,
Halls of Origination,Dungeon,-10210.7,-1837.76,1,
Grim Batol,Dungeon,-4058.27,-3449.87,0,
Utgarde Pinnacle,Dungeon,1242.39,-4857.42,571,
Utgarde Keep,Dungeon,1120.77,-4897.29,571,
Trial of the Champion,Dungeon,8572.02,792.325,571,
The Oculus,Dungeon,3842.4,7037.41,571,
The Nexus,Dungeon,3832.27,6922.58,571,
The Forge of Souls,Dungeon,5669.83,2004.35,571,
Pit of Saron,Dungeon,5593.57,2011.73,571,
Halls of Reflection,Dungeon,5628.6,1975.29,571,
Halls of Lightning,Dungeon,9179.3,-1382.14,571,
Halls of Stone,Dungeon,8922.5,-974.032,571,
Gundrak,Dungeon,6956.0,-4417.14,571,
Drak'Tharon Keep,Dungeon,4774.61,-2032.1,571,
Azjol-Nerub,Dungeon,3675.44,2169.16,571,
Ahn'kahet: The Old Kingdom,Dungeon,3642.57,2035.15,571,
The Slave Pens,Dungeon,731.021,7013.75,530,
The Steamvault,Dungeon,817.924,6937.56,530,
The Underbog,Dungeon,781.119,6751.41,530,
The Blood Furnace,Dungeon,-302.408,3162.92,530,
Hellfire Ramparts,Dungeon,-358.693,3064.7,530,
The Shattered Halls,Dungeon,-306.675,3057.14,530,
The Botanica,Dungeon,3409.85,1486.26,530,
The Mechanar,Dungeon,2867.93,1550.95,530,
The Arcatraz,Dungeon,3309.93,1337.23,530,
Shadow Labyrinth,Dungeon,-3634.63,4943.43,530,
Auchenai Crypts,Dungeon,-3361.59,5210.65,530,
Mana-Tombs,Dungeon,-3090.5,4942.55,530,
Sethekk Halls,Dungeon,-3361.95,4674.96,530,
Magisters' Terrace,Dungeon,12886.9,-7330.66,530,
Zul'Farrak,Dungeon,-6831.22,-2910.63,1,
Wailing Caverns,Dungeon,-820.924,-2124.55,1,
Uldaman,Dungeon,-6088.95,-3192.82,0,
The Temple of Atal'hakkar,Dungeon,-10431.0,-3828.88,0,
The Stockade,Dungeon,-8781.1,833.441,0,
Stratholme,Dungeon,3394.67,-3379.08,0,
Shadowfang Keep,Dungeon,-234.23,1563.2,0,
Scholomance,Dungeon,1257.74,-2584.35,0,
Razorfen Kraul,Dungeon,-4464.09,-1666.46,1,
Razorfen Downs,Dungeon,-4651.13,-2490.25,1,
Chamber of Conquest,,2864.9705,-2546.7065,2293,Theater of Pain
Barrow of Carnage,,2850.0044,-2494.3958,2293,Theater of Pain
Barrow of Carnage,,2951.16,-2312.28,2293,Theater of Pain
Barrow of Carnage,,2947.17,-2310.62,2293,Theater of Pain
Barrow of Carnage,,2879.28,-2288.41,2293,Theater of Pain
Barrow of Carnage,,2860.3342,-2295.5034,2293,Theater of Pain
Barrow of Carnage,,2824.0244,-2430.0278,2293,Theater of Pain
Chamber of Conquest,,2853.38,-2485.11,2293,Theater of Pain
Altars of Agony,,2895.3064,-2545.8645,2293,Theater of Pain
Chamber of Conquest,,2899.784,-2545.9167,2293,Theater of Pain
Theater of Pain,,2835.23,-2545.92,2293,Theater of Pain
Terrace of Reanimation,,868.738,-1953.72,2236,
Bonebreaker Hall,,854.087,-1963.09,2236,
De Other Side,,2741.7,-2481.39,2291,
Ardenweald,,2739.7188,-2455.6824,2291,
De Other Side,,2479.5088,-2223.481,2291,
Mechagon,,2534.875,-2223.6753,2291,
Zul'Gurub,,2741.2415,-1984.217,2291,
De Other Side,,2740.4949,-1929.3125,2291,
Gardens of Repose,,-1190.342,-6262.0522,2285,
Honor's Ascent,,-1081.4045,-6520.6685,2285,
Font of Fealty,,-897.94446,-6952.757,2285,
Gardens of Repose,,-496.5625,-7356.2812,2285,
Seat of the Archon,,-198.65973,-7521.29,2285,
Font of Fealty,,-145.41667,-7551.307,2285,
Plaguefall,,1104.3368,-3703.448,2289,
Festering Sanctum,,1161.92,-3678.62,2289,
The Nave of Pain,,-2209.79,5508.6,2287,
The Narthex of Sins,,-2210.07,5513.1,2287,
The Sanctuary of Souls,,-2189.72,5678.69,2287,
The Crimson Apse,,-2209.91,5535.32,2287,
The Stitchwerks,,-3316.83,-3462.94,2286,
Zolramus,,-11.0,-2.4,2355,
The Purloined Stores,,-1636.2587,7005.889,2296,
Halls of the Faithful,,-1917.2153,6769.913,2296,
The Grand Walk,,-1924.03,6769.83,2296,
The Grand Walk,,-1644.8073,6963.1978,2296,
Feast of Arrogance,,-2005.94,6513.17,2296,
Feast of Arrogance,,-2181.76,6519.84,2296,
Pride's Prison,,-2207.48,6506.35,2296,
Halls of the Faithful,,-2208.11,6522.57,2296,
Halls of the Faithful,,-2210.71,6518.01,2296,
Halls of the Faithful,,-1976.64,6524.25,2296,
The Grand Walk,,-1844.5695,-9412.754,2296,
Nightcloak Sanctum,,-1865.14,6630.2,2296,
The Master's Vestibule,,-1586.33,6728.81,2296,
The Kennels,,-1835.24,6909.96,2296,
The Master's Vestibule,,-2180.68,6403.27,2296,
Halls of the Faithful,,-1895.52,6910.06,2296,
Feast of Arrogance,,-1895.52,6939.05,2296,
The Master's Vestibule,,-2093.69,6582.95,2296,
The Purloined Stores,,-1836.3,6924.62,2296,
The Grand Walk,,-1834.38,6924.66,2296,
Steward of the Day: Wylia,9.0 Bastion Map Icons for the Steward of the Day repeatable treasures - SBV,-3835.283,-3677.3923,2222,
Steward of the Day: Ioanna,9.0 Bastion Map Icons for the Steward of the Day repeatable treasures - SBV,-2316.8438,-3153.111,2222,
Steward of the Day: Burnsios,9.0 Bastion Map Icons for the Steward of the Day repeatable treasures - SBV,-3487.9,-4547.8,2222,
