Name_lang,Description_lang,Pos[0],Pos[1],ContinentID,MapName_lang,AreaName_lang,Origin
Blacksand Oilfield,Alliance Controlled,-2116.4602,1768.3872,870,Pandaria,Krasarang Wilds,AreaPOI (Points of Interest table)
Ogudei Shrine,Horde Controlled,-717.52954,-1030.0469,870,Pandaria,Krasarang Wilds,AreaPOI (Points of Interest table)
Ogudei Shrine,Alliance Controlled,-717.53125,-1030.0017,870,Pandaria,Krasarang Wilds,AreaPOI (Points of Interest table)
Master Brownstone,,-1163.4045,1037.4635,1104,A Little Patience,Krasarang Wilds,AreaPOI (Points of Interest table)
Ferra Pearl,,-1093.6216,1256.6927,1104,A Little Patience,Krasarang Wilds,AreaPOI (Points of Interest table)
The Zandalari Battlements,Aid the Kirin Tor war effort to gain access to the city.,6820.8525,5458.492,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
The Zandalari Battlements,You need to gain a foothold on the island before attacking the city.,6820.9834,5458.362,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
The Thunder Forges,Aid the Kirin Tor war effort to gain access to the forge.,7348.343,5403.2656,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
The Thunder Forges,You need to break through the battlements before attacking this area.,7347.894,5401.1396,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
Stormsea Landing,Aid the Kirin Tor war effort to gain access to the landing.,6924.854,4903.9185,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
Stormsea Landing,You need to control the Thunder Forges before attacking this area.,6923.6484,4902.349,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
The Foot of Lei Shen,Aid the Kirin Tor war effort to gain access to this area.,7301.731,4973.28,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
The Foot of Lei Shen,You need to hold Stormsea Landing before attacking this area.,7301.441,4973.6953,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
Shaol'mara,Aid the Kirin Tor war effort to gain access to this area.,6134.277,5011.243,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
Zeb'tula,Aid the Sunreaver war effort to gain access to this area.,7203.191,6302.98,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
The Zandalari Battlements,Aid the Sunreaver war effort to gain access to the city.,6820.8525,5458.492,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
The Thunder Forges,Aid the Sunreaver war effort to gain access to the forge.,7347.783,5401.788,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
Stormsea Landing,Aid the Sunreaver war effort to gain access to the landing.,6923.2397,4902.9653,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
The Foot of Lei Shen,Aid the Sunreaver war effort to gain access to this area.,7300.356,4973.5454,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
The Zandalari Battlements,You need to gain a foothold on the island before attacking the city.,6820.9834,5458.362,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
The Thunder Forges,You need to break through the battlements before attacking this area.,7347.4673,5401.8203,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
Stormsea Landing,You need to control the Thunder Forges before attacking this area.,6923.1987,4902.674,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
The Foot of Lei Shen,You need to hold Stormsea Landing before attacking this area.,7303.1353,4975.5645,1064,Mogu Island Daily Area,Isle of Thunder,AreaPOI (Points of Interest table)
Ogudei Shrine,Horde Controlled,-717.52954,-1030.0469,870,Pandaria,Ruins of Ogudei,AreaPOI (Points of Interest table)
Ogudei Shrine,Alliance Controlled,-717.53125,-1030.0017,870,Pandaria,Ruins of Ogudei,AreaPOI (Points of Interest table)
Pandaren Mine,In Conflict,68.30729,431.6146,1105,Deepwind Gorge (Legacy),Deepwind Gorge,AreaPOI (Points of Interest table)
Pandaren Mine,In Conflict,68.37153,432.05728,1105,Deepwind Gorge (Legacy),Deepwind Gorge,AreaPOI (Points of Interest table)
Pandaren Mine,Alliance Controlled,68.37847,431.90973,1105,Deepwind Gorge (Legacy),Deepwind Gorge,AreaPOI (Points of Interest table)
Pandaren Mine,Horde Controlled,68.39931,431.4462,1105,Deepwind Gorge (Legacy),Deepwind Gorge,AreaPOI (Points of Interest table)
Pandaren Mine,Uncontrolled,68.30035,431.76736,1105,Deepwind Gorge (Legacy),Deepwind Gorge,AreaPOI (Points of Interest table)
Center Mine,Uncontrolled,-165.35243,502.55383,1105,Deepwind Gorge (Legacy),Deepwind Gorge,AreaPOI (Points of Interest table)
Goblin Mine,In Conflict,-397.2639,573.61115,1105,Deepwind Gorge (Legacy),Deepwind Gorge,AreaPOI (Points of Interest table)
Goblin Mine,Uncontrolled,-397.55902,573.4948,1105,Deepwind Gorge (Legacy),Deepwind Gorge,AreaPOI (Points of Interest table)
Goblin Mine,In Conflict,-397.94965,573.83856,1105,Deepwind Gorge (Legacy),Deepwind Gorge,AreaPOI (Points of Interest table)
Goblin Mine,Horde Controlled,-397.7014,573.55554,1105,Deepwind Gorge (Legacy),Deepwind Gorge,AreaPOI (Points of Interest table)
Goblin Mine,Alliance Controlled,-397.58682,573.75867,1105,Deepwind Gorge (Legacy),Deepwind Gorge,AreaPOI (Points of Interest table)
Center Mine,In Conflict,-165.13716,502.54514,1105,Deepwind Gorge (Legacy),Deepwind Gorge,AreaPOI (Points of Interest table)
Center Mine,In Conflict,-164.99306,502.48264,1105,Deepwind Gorge (Legacy),Deepwind Gorge,AreaPOI (Points of Interest table)
Center Mine,Horde Controlled,-165.07118,502.60938,1105,Deepwind Gorge (Legacy),Deepwind Gorge,AreaPOI (Points of Interest table)
Center Mine,Alliance Controlled,-164.94966,502.4236,1105,Deepwind Gorge (Legacy),Deepwind Gorge,AreaPOI (Points of Interest table)
Kor'kron Commander,,377.13022,-1968.3473,1,Kalimdor,,AreaPOI (Points of Interest table)
Kor'kron Commander,,517.6528,-1586.9514,1,Kalimdor,,AreaPOI (Points of Interest table)
Kor'kron Commander,,-493.6059,-2055.3489,1,Kalimdor,,AreaPOI (Points of Interest table)
Kor'kron Commander,,-742.6528,-2485.9878,1,Kalimdor,,AreaPOI (Points of Interest table)
Kor'kron Commander,,-41.258682,-1414.4827,1,Kalimdor,,AreaPOI (Points of Interest table)
Kor'kron Commander,,-672.0972,-3744.9602,1,Kalimdor,,AreaPOI (Points of Interest table)
Kor'kron Commander,,54.79514,-3024.6094,1,Kalimdor,,AreaPOI (Points of Interest table)
Kor'kron Commander,,437.97745,-3451.1633,1,Kalimdor,,AreaPOI (Points of Interest table)
Kor'kron Commander,,765.4514,-2894.3176,1,Kalimdor,,AreaPOI (Points of Interest table)
Overturned Kor'kron Caravan,Lumber,570.3299,-1747.1702,1,Kalimdor,,AreaPOI (Points of Interest table)
Overturned Kor'kron Caravan,Oil,482.15277,-2635.7153,1,Kalimdor,,AreaPOI (Points of Interest table)
Overturned Kor'kron Caravan,Meat,-234.42882,-2511.7344,1,Kalimdor,,AreaPOI (Points of Interest table)
Overturned Kor'kron Caravan,Stone,-898.5278,-3441.0676,1,Kalimdor,,AreaPOI (Points of Interest table)
Overturned Kor'kron Caravan,Lumber,674.92017,-2125.816,1,Kalimdor,,AreaPOI (Points of Interest table)
Overturned Kor'kron Caravan,Lumber,305.88715,-1595.6389,1,Kalimdor,,AreaPOI (Points of Interest table)
Overturned Kor'kron Caravan,Oil,345.52084,-3268.5798,1,Kalimdor,,AreaPOI (Points of Interest table)
Overturned Kor'kron Caravan,Oil,922.30035,-2969.0972,1,Kalimdor,,AreaPOI (Points of Interest table)
Overturned Kor'kron Caravan,Meat,103.66493,-1952.5504,1,Kalimdor,,AreaPOI (Points of Interest table)
Overturned Kor'kron Caravan,Meat,35.25,-2615.8298,1,Kalimdor,,AreaPOI (Points of Interest table)
Overturned Kor'kron Caravan,Stone,-810.46875,-3087.337,1,Kalimdor,,AreaPOI (Points of Interest table)
Overturned Kor'kron Caravan,Stone,-378.0,-3627.3438,1,Kalimdor,,AreaPOI (Points of Interest table)
Julia Stevens,Aspiring Pet Tamer,-9876.11,89.52,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
Old Macdonald,Master Pet Tamer,-9831.59,886.78,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
Lindsay,Master Pet Tamer,-9414.94,-2334.44,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
Eric Davidson,Master Pet Tamer,-10528.03,297.28,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
Steven Lisbane,Master Pet Tamer,-12122.29,-142.4,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
Bill Buckler,Master Pet Tamer,-14447.72,77.53,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
Zunta,Aspiring Pet Tamer,791.04,-4281.26,1,Kalimdor,,AreaPOI (Points of Interest table)
Dagra the Fierce,Master Pet Tamer,-221.81,-3165.47,1,Kalimdor,,AreaPOI (Points of Interest table)
Analynn,Master Pet Tamer,3537.08,535.17,1,Kalimdor,,AreaPOI (Points of Interest table)
Zonya the Sadist,Master Pet Tamer,588.54,382.45,1,Kalimdor,,AreaPOI (Points of Interest table)
Merda Stronghoof,Master Pet Tamer,-917.52,1665.68,1,Kalimdor,,AreaPOI (Points of Interest table)
Cassandra Kaboom,Master Pet Tamer,-3707.71,-1582.18,1,Kalimdor,,AreaPOI (Points of Interest table)
Traitor Gluk,Master Pet Tamer,-4666.74,1288.99,1,Kalimdor,,AreaPOI (Points of Interest table)
Grazzle the Great,Master Pet Tamer,-4653.96,-3802.35,1,Kalimdor,,AreaPOI (Points of Interest table)
Kela Grimtotem,Master Pet Tamer,-4932.9,-1835.98,1,Kalimdor,,AreaPOI (Points of Interest table)
Zoltan,Master Pet Tamer,4951.15,-624.15,1,Kalimdor,,AreaPOI (Points of Interest table)
Elena Flutterfly,Master Pet Tamer,7563.73,-2446.02,1,Kalimdor,,AreaPOI (Points of Interest table)
Stone Cold Trixxy,Grand Master Pet Tamer,6148.53,-5028.3,1,Kalimdor,,AreaPOI (Points of Interest table)
David Kosse,Master Pet Tamer,65.62,-3999.93,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
Deiza Plaguehorn,Master Pet Tamer,2295.27,-4986.98,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
Kortas Darkhammer,Master Pet Tamer,-6512.87,-1110.56,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
Everessa,Master Pet Tamer,-10229.63,-4008.05,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
Durin Darkhammer,Master Pet Tamer,-7982.93,-1269.64,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
Lydia Accoste,Grand Master Pet Tamer,-11141.02,-1834.53,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
Nicki Tinytech,Master Pet Tamer,-216.6,2218.0,530,Outland,,AreaPOI (Points of Interest table)
Ras'an,Master Pet Tamer,241.98,8608.06,530,Outland,,AreaPOI (Points of Interest table)
Narrok,Master Pet Tamer,-1778.9,6927.21,530,Outland,,AreaPOI (Points of Interest table)
Morulu the Elder,Master Pet Tamer,-2084.03,5367.8,530,Outland,,AreaPOI (Points of Interest table)
Bloodknight Antari,Grand Master Pet Tamer,-3479.28,2546.71,530,Outland,,AreaPOI (Points of Interest table)
Beegle Blastfuse,Master Pet Tamer,1750.8,-3127.52,571,Northrend,,AreaPOI (Points of Interest table)
Nearly Headless Jacob,Master Pet Tamer,5432.46,78.96,571,Northrend,,AreaPOI (Points of Interest table)
Orkut Dragonwaste,Master Pet Tamer,2693.34,316.89,571,Northrend,,AreaPOI (Points of Interest table)
Gutretch,Master Pet Tamer,5445.3,-1260.61,571,Northrend,,AreaPOI (Points of Interest table)
Major Payne,Grand Master Pet Tamer,8609.03,590.56,571,Northrend,,AreaPOI (Points of Interest table)
Brok,Master Pet Tamer,5269.79,-3534.61,1,Kalimdor,,AreaPOI (Points of Interest table)
Bordin Steadyfist,Master Pet Tamer,856.13,508.82,646,Deepholm,,AreaPOI (Points of Interest table)
Goz Banefury,Master Pet Tamer,-4152.23,-5420.39,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
Obalis,Grand Master Pet Tamer,-9763.45,-1061.34,1,Kalimdor,,AreaPOI (Points of Interest table)
Hyuna of the Shrines,Grand Master Pet Tamer,1130.8,-1897.38,870,Pandaria,,AreaPOI (Points of Interest table)
Farmer Nishi,Grand Master Pet Tamer,-47.16,871.1,870,Pandaria,,AreaPOI (Points of Interest table)
Mo'ruk,Grand Master Pet Tamer,-1545.16,30.58,870,Pandaria,,AreaPOI (Points of Interest table)
Courageous Yon,Grand Master Pet Tamer,2546.45,2596.29,870,Pandaria,,AreaPOI (Points of Interest table)
Seeker Zusshi,Grand Master Pet Tamer,2559.26,4992.9,870,Pandaria,,AreaPOI (Points of Interest table)
Wastewalker Shu,Grand Master Pet Tamer,76.04,3190.32,870,Pandaria,,AreaPOI (Points of Interest table)
Aki the Chosen,Grand Master Pet Tamer,697.2,1689.28,870,Pandaria,Vale of Eternal Blossoms,AreaPOI (Points of Interest table)
Jeremy Feasel,Master Pet Tamer,-4099.4966,6382.1797,974,Darkmoon Faire,,AreaPOI (Points of Interest table)
Whispering Pandaren Spirit,Grand Master Pet Tamer,1975.2812,-565.71356,870,Pandaria,,AreaPOI (Points of Interest table)
Thundering Pandaren Spirit,Grand Master Pet Tamer,1705.0399,775.07117,870,Pandaria,,AreaPOI (Points of Interest table)
Burning Pandaren Spirit,Grand Master Pet Tamer,2946.092,3796.9436,870,Pandaria,,AreaPOI (Points of Interest table)
Flowing Pandaren Spirit,Grand Master Pet Tamer,-1706.0817,2867.6736,870,Pandaria,,AreaPOI (Points of Interest table)
Mogu'shan Palace Golden Lotus Quartermaster - Horde,,1575.7223,879.16144,870,Pandaria,Mogu'shan Palace,AreaPOI (Points of Interest table)
Rokk,Laughing Skull Ruins,5636.434,1858.9202,1116,Draenor,,AreaPOI (Points of Interest table)
Rokk,Tank Base,5366.982,1534.9514,1116,Draenor,,AreaPOI (Points of Interest table)
Rokk,Ogre Slave Camp,6263.3003,1691.231,1116,Draenor,,AreaPOI (Points of Interest table)
Rokk,Pipeworks Camp,5743.8047,894.8333,1116,Draenor,,AreaPOI (Points of Interest table)
Rokk,Steam Capping Camp,7363.087,1573.5608,1116,Draenor,,AreaPOI (Points of Interest table)
Rokk,Shipyard Camp,6792.8716,312.8611,1116,Draenor,,AreaPOI (Points of Interest table)
Arena Spectator's Chest,,7169.229,6024.3696,1116,Draenor,Frostfire Ridge,AreaPOI (Points of Interest table)
Arena Master's Warhorn,,7257.686,6089.362,1116,Draenor,Frostfire Ridge,AreaPOI (Points of Interest table)
Slave's Stash,,6457.64,5789.28,1116,Draenor,Frostfire Ridge,AreaPOI (Points of Interest table)
Lagoon Pool,Requires Fishing,7882.47,6167.6,1116,Draenor,Frostfire Ridge,AreaPOI (Points of Interest table)
Fallen Ogre,,7512.6587,4439.047,1116,Draenor,Frostfire Ridge,AreaPOI (Points of Interest table)
Young Orc Traveler,,6829.731,4152.8403,1116,Draenor,Frostfire Ridge,AreaPOI (Points of Interest table)
Young Orc Woman,,7675.647,3629.5383,1116,Draenor,Frostfire Ridge,AreaPOI (Points of Interest table)
Thunderlord Cache,,7317.838,5415.4556,1116,Draenor,Frostfire Ridge,AreaPOI (Points of Interest table)
Emberfall Tower,In Conflict,4801.473,-4211.3647,1191,Ashran,,AreaPOI (Points of Interest table)
Volrath's Advance,Horde Controlled,4678.3145,-4222.1963,1191,Ashran,,AreaPOI (Points of Interest table)
Crossroads,In Conflict,4535.019,-4211.8213,1191,Ashran,,AreaPOI (Points of Interest table)
Tremblade's Vanguard,Alliance Controlled,4353.568,-4190.1895,1191,Ashran,,AreaPOI (Points of Interest table)
Archmage Overwatch,Alliance Controlled,4226.889,-4171.1978,1191,Ashran,,AreaPOI (Points of Interest table)
Volrath's Advance,In Conflict,4677.9585,-4223.139,1191,Ashran,,AreaPOI (Points of Interest table)
Volrath's Advance,Alliance Controlled,4677.8604,-4222.2847,1191,Ashran,,AreaPOI (Points of Interest table)
Emberfall Tower,Alliance Controlled,4801.799,-4211.2275,1191,Ashran,,AreaPOI (Points of Interest table)
Emberfall Tower,Horde Controlled,4801.356,-4210.3735,1191,Ashran,,AreaPOI (Points of Interest table)
Crossroads,Alliance Controlled,4535.08,-4211.788,1191,Ashran,,AreaPOI (Points of Interest table)
Crossroads,Horde Controlled,4535.0337,-4211.858,1191,Ashran,,AreaPOI (Points of Interest table)
Tremblade's Vanguard,Horde Controlled,4354.8594,-4191.2954,1191,Ashran,,AreaPOI (Points of Interest table)
Tremblade's Vanguard,In Conflict,4354.5454,-4190.9204,1191,Ashran,,AreaPOI (Points of Interest table)
Archmage Overwatch,In Conflict,4226.4707,-4171.528,1191,Ashran,,AreaPOI (Points of Interest table)
Stormshield Stronghold,Alliance Controlled,3994.8665,-4095.481,1191,Ashran,,AreaPOI (Points of Interest table)
Archmage Overwatch,Horde Controlled,4226.776,-4171.2446,1191,Ashran,,AreaPOI (Points of Interest table)
Stormshield Stronghold,In Conflict,3995.1008,-4093.4915,1191,Ashran,,AreaPOI (Points of Interest table)
Warspear Outpost,Horde Controlled,5052.596,-4184.4946,1191,Ashran,,AreaPOI (Points of Interest table)
Warspear Outpost,In Conflict,5052.5728,-4182.8506,1191,Ashran,,AreaPOI (Points of Interest table)
Throne of the Ogre King,Inactive,4532.258,-4381.585,1191,Ashran,,AreaPOI (Points of Interest table)
Throne of the Ogre King,Active,4532.896,-4380.896,1191,Ashran,,AreaPOI (Points of Interest table)
Alliance Graveyard,,4533.3706,-4003.0227,1191,Ashran,,AreaPOI (Points of Interest table)
Horde Graveyard,,4532.9116,-4002.7275,1191,Ashran,,AreaPOI (Points of Interest table)
Alliance Graveyard,,4198.7153,-4152.422,1191,Ashran,,AreaPOI (Points of Interest table)
Horde Graveyard,,4843.078,-4184.377,1191,Ashran,,AreaPOI (Points of Interest table)
Neutral Graveyard,,4532.9116,-4002.7275,1191,Ashran,,AreaPOI (Points of Interest table)
Ogre Fire,In Conflict,5072.691,-4556.139,1191,Ashran,,AreaPOI (Points of Interest table)
Hanging Satchel ,,604.92017,-890.7083,1116,Draenor,,AreaPOI (Points of Interest table)
Scaly Rylakk Egg,near Rexxar capper on south island,-1388.7327,-2275.856,1116,Draenor,,AreaPOI (Points of Interest table)
Peaceful Offering ,008D - basket,19.043404,-712.0226,1116,Draenor,,AreaPOI (Points of Interest table)
Peaceful Offering ,008C,-47.28472,-662.69965,1116,Draenor,,AreaPOI (Points of Interest table)
Peaceful Offering ,008B,-41.407986,-760.84204,1116,Draenor,,AreaPOI (Points of Interest table)
Peaceful Offering ,008A - jar,-178.97917,-711.6042,1116,Draenor,,AreaPOI (Points of Interest table)
Waterlogged Chest ,chest buried in the sand near Lobstroks,-1088.89,-357.47,1116,Draenor,,AreaPOI (Points of Interest table)
Kaliri Egg,large egg in a nest,636.46704,-1612.1041,1116,Draenor,,AreaPOI (Points of Interest table)
Veema's Herb Bag,anguish fortress catacombs,715.9774,-23.305555,1116,Draenor,,AreaPOI (Points of Interest table)
Uzko's Knickknacks,anguish fortress catacombs,834.6875,-133.05208,1116,Draenor,,AreaPOI (Points of Interest table)
Greka's Urn,anguish fortress catacombs,736.3351,-309.19098,1116,Draenor,Shadowmoon Valley,AreaPOI (Points of Interest table)
Rovo's Dagger,anguish fortress catacombs,670.316,-189.09375,1116,Draenor,,AreaPOI (Points of Interest table)
Ashes of A'kumbo,anguish fortress catacombs,679.44794,-262.375,1116,Draenor,Shadowmoon Valley,AreaPOI (Points of Interest table)
Carved Drinking Horn,anguish fortress catacombs,891.2639,27.565973,1116,Draenor,,AreaPOI (Points of Interest table)
Giant Beehive,"beehive in botani area, have to climb tree to reach",-684.5955,-1432.4479,1116,Draenor,,AreaPOI (Points of Interest table)
Mikkal's Chest,draenei painter,1678.11,-1675.38,1116,Draenor,,AreaPOI (Points of Interest table)
Ronokk's Belongings,anguish fortress catacombs,916.0035,176.8802,1116,Draenor,,AreaPOI (Points of Interest table)
Giant Moonwillow Seed,"giant seed, needs new reward",595.36804,-35.28472,1116,Draenor,,AreaPOI (Points of Interest table)
Armored Elekk Tusk,elekk skeleton being scavenged by wolves,1410.7882,-506.0816,1116,Draenor,,AreaPOI (Points of Interest table)
Astrologer's Box,in observatory,981.0573,-1035.1337,1116,Draenor,,AreaPOI (Points of Interest table)
